lambda,rep,congestion_prom,montevideo_prom,montevideo_freq,viento_prom,viento_freq,tormenta_prom,tormenta_freq,atraso_prom
1.0,22,0.9905660377358491,478.2898148148148,0.9972222222222222,0.3074074074074074,0.2814814814814815,0.0,0.0,3.600000000000002
1.0,23,0.9906542056074766,478.69814814814816,0.9972222222222222,0.30092592592592593,0.2814814814814815,0.0,0.0,3.600000000000002
1.0,24,1.0,475.5074074074074,0.9972222222222222,0.1388888888888889,0.1388888888888889,0.0,0.0,3.6000000000000014
1.0,25,0.9900990099009901,482.2972222222222,0.9972222222222222,0.4722222222222222,0.4361111111111111,0.0,0.0,3.6000000000000023
1.0,26,0.9900990099009901,482.75555555555553,0.9972222222222222,0.4722222222222222,0.43333333333333335,0.0,0.0,3.6000000000000023
1.0,27,0.9903846153846154,480.39537037037036,0.9972222222222222,0.3675925925925926,0.3287037037037037,0.0,0.0,3.6000000000000014
1.0,28,0.9906542056074766,477.8648148148148,0.9972222222222222,0.28425925925925927,0.26481481481481484,0.0,0.0,3.600000000000002
1.0,29,0.9902912621359223,479.39166666666665,0.9972222222222222,0.40370370370370373,0.3537037037037037,0.0,0.0,3.6000000000000028
1.0,30,1.0,479.31944444444446,0.9972222222222222,0.3611111111111111,0.3388888888888889,0.0,0.0,3.6000000000000014
1.0,31,0.9908256880733946,476.60185185185185,0.9972222222222222,0.25,0.24722222222222223,0.0,0.0,3.6000000000000023
1.0,32,1.0,479.5935185185185,0.9972222222222222,0.31203703703703706,0.2898148148148148,0.0,0.0,3.600000000000002
1.0,33,0.9906542056074766,477.56481481481484,0.9972222222222222,0.29259259259259257,0.27037037037037037,0.0,0.0,3.600000000000002
1.0,34,0.9911504424778761,475.525,0.9972222222222222,0.1388888888888889,0.1388888888888889,0.0,0.0,3.6000000000000014
1.0,35,1.0,481.7583333333333,0.9972222222222222,0.4444444444444444,0.33240740740740743,0.0,0.0,3.6000000000000028
1.0,36,0.9904761904761905,479.27407407407406,0.9972222222222222,0.35648148148148145,0.32592592592592595,0.0,0.0,3.6000000000000014
1.0,37,0.9908256880733946,477.57685185185187,0.9972222222222222,0.25,0.22777777777777777,0.0,0.0,3.6000000000000023
1.0,38,0.990909090909091,476.8638888888889,0.9972222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,3.6000000000000028
1.0,39,0.9904761904761905,480.14074074074074,0.9972222222222222,0.34814814814814815,0.3148148148148148,0.0,0.0,3.6000000000000014
1.0,40,0.990990990990991,476.10925925925926,0.9972222222222222,0.19444444444444445,0.1638888888888889,0.0,0.0,3.6000000000000028
1.0,41,1.0,476.2509259259259,0.9972222222222222,0.25,0.21944444444444444,0.0,0.0,3.6000000000000023
1.0,42,0.9907407407407407,477.2398148148148,0.9972222222222222,0.2777777777777778,0.25277777777777777,0.0,0.0,3.6000000000000023
1.0,43,0.9905660377358491,479.5824074074074,0.9972222222222222,0.3333333333333333,0.28888888888888886,0.0,0.0,3.600000000000002
1.0,44,0.9908256880733946,478.14351851851853,0.9972222222222222,0.25,0.20555555555555555,0.0,0.0,3.6000000000000023
1.0,45,0.990909090909091,476.8175925925926,0.9972222222222222,0.20925925925925926,0.18703703703703703,0.0,0.0,3.6000000000000028
1.0,46,0.9908256880733946,477.56851851851854,0.9972222222222222,0.25,0.25,0.0,0.0,3.6000000000000023
1.0,47,0.9903846153846154,479.0537037037037,0.9972222222222222,0.37592592592592594,0.29814814814814816,0.0,0.0,3.6000000000000014
1.0,48,0.9905660377358491,478.4074074074074,0.9972222222222222,0.3333333333333333,0.2861111111111111,0.0,0.0,3.600000000000002
1.0,49,0.9904761904761905,480.36203703703706,0.9972222222222222,0.3611111111111111,0.30277777777777776,0.0,0.0,3.6000000000000014
